search_no,search_term,name_playlist,link_playlist,mood_mapping,playlist_no
1,Whispering Winds songs,"Team Astro - Hush, distant, Lo-fi hip-hop station / Lofi DJ 「Whispering Winds」 / 로파이 재즈 힙합 / Chillho",https://www.youtube.com/watch?v=XyN-LascAL0&list=PLv4RWxtGRlALi1LfnWiyIogOQoAP4rFSS,Whispering Winds: softness : harshness,13
1,Whispering Winds songs,Passion and heart thru the wicked whispering winds,https://www.youtube.com/watch?v=l-5aPNxv-pU&list=PL26iirCSHVKRHHuOhcY1Ep4jovS1K7N8V,Whispering Winds: softness : harshness,14
1,Whispering Winds songs,Whispering wind 16/4/23,https://www.youtube.com/watch?v=nYyexpKx8fI&list=PL3PXNuk1b9b5Z0G-EHQ_F59YeCwtIJnNy,Whispering Winds: softness : harshness,15
2,Ethereal Embrace songs,🍃 Ethereal Music (Royalty Free),https://www.youtube.com/watch?v=D1Z7MZF90rY&list=PLfP6i5T0-DkLzct1ajlYTIWu_Olz6QlVT,Ethereal Embrace: otherworldliness : mundanity,1
2,Ethereal Embrace songs,Ethereal embrace,https://www.youtube.com/watch?v=sAN_XLasHug&list=PL3GkfP_OQ094RtjQN11qLy8O5XGRoNMP2,Ethereal Embrace: otherworldliness : mundanity,2
2,Ethereal Embrace songs,Ethereal Universe Playlist,https://www.youtube.com/watch?v=FTMJgrdvDtw&list=PLl6BVRg33rPU6z3qs_NSxZbY-uG0FQ1ls,Ethereal Embrace: otherworldliness : mundanity,3
2,Ethereal Embrace songs,Ethereal Tracks,https://www.youtube.com/watch?v=O-PaTYAi6qs&list=PL3c38e8iYBnbY_Kwg1fzHktHceKSfpjw0,Ethereal Embrace: otherworldliness : mundanity,4
2,Ethereal Embrace songs,Ethereal Tracks,https://www.youtube.com/watch?v=O-PaTYAi6qs&list=PL3c38e8iYBnZNimOESssZnqFXJY-dNUdq,Ethereal Embrace: otherworldliness : mundanity,5
2,Ethereal Embrace songs,Ethereal Music,https://www.youtube.com/watch?v=PsPDuhu2oQ0&list=PLAq0KisDG3yl-nyDMdCwKMmLwbPbk_D6F,Ethereal Embrace: otherworldliness : mundanity,6
2,Ethereal Embrace songs,My favorite ethereal music,https://www.youtube.com/watch?v=2ZpXPwmbQvc&list=PLcabF82X7K8qe7PJ3pJe09KVGD5RLte3t,Ethereal Embrace: otherworldliness : mundanity,7
2,Ethereal Embrace songs,Ethereal Music · Spiritual Awakening ·Alchemist Music for Magic,https://www.youtube.com/watch?v=v57btzQMRCY&list=PLhyWlVK4pQZiU8VE2jXMsGeUXz5Uyr3cz,Ethereal Embrace: otherworldliness : mundanity,8
2,Ethereal Embrace songs,Ethereal Music,https://www.youtube.com/watch?v=lpuVKMggkjY&list=PLlIDf5btNfwlA0gn8EtLb8oeX2U3R4zFK,Ethereal Embrace: otherworldliness : mundanity,9
2,Ethereal Embrace songs,ethereal music,https://www.youtube.com/watch?v=NTfeMhyyy5o&list=PLpHZcxevst4dBOrzLXXtJKFDJpo8djxpR,Ethereal Embrace: otherworldliness : mundanity,10
2,Ethereal Embrace songs,Ethereal music,https://www.youtube.com/watch?v=NTfeMhyyy5o&list=PLWTGZ-pCEk-cHTCBqPKWxPmr12kZPJZOC,Ethereal Embrace: otherworldliness : mundanity,11
2,Ethereal Embrace songs,Ethereal music,https://www.youtube.com/watch?v=vtSpUW4ET58&list=PL8C05EF6287C6CD1A,Ethereal Embrace: otherworldliness : mundanity,12
2,Ethereal Embrace songs,Ethereal music,https://www.youtube.com/watch?v=PThQT1eMEog&list=PLnJ8i2Ysf-RuMoOMGPoqJet1571VsWMb9,Ethereal Embrace: otherworldliness : mundanity,13
2,Ethereal Embrace songs,Aimer's Embrace: Ethereal Soundscapes,https://www.youtube.com/watch?v=qXoghQAzQF0&list=PL50FcrZ8zhSglsjft24QSTQ6ImW6L_aGc,Ethereal Embrace: otherworldliness : mundanity,14
2,Ethereal Embrace songs,Ethereal,https://www.youtube.com/watch?v=JVfsCDOqfQM&list=PLKIiuuo6l38N825SVs93YUo6W9it1zSXo,Ethereal Embrace: otherworldliness : mundanity,15
